FIPS State-County Code,Period,Year,Beneficiaries (percent of adult population)
48041,1,2005,1.650995631
48043,1,2005,2.937136612
48045,1,2005,3.127540475
48047,1,2005,4.612837879
48049,1,2005,5.029208533
48051,1,2005,4.082630259
48053,1,2005,3.266752513
48055,1,2005,3.399435901
48057,1,2005,0.434552691
48059,1,2005,3.891138303
48061,1,2005,1.680850347
48063,1,2005,5.804733644
48065,1,2005,2.005698763
48067,1,2005,6.337071741
48069,1,2005,2.140900794
48071,1,2005,2.42666335
48073,1,2005,6.427389879
48075,1,2005,3.76368424
48077,1,2005,3.122695514
48079,1,2005,3.806710662
48081,1,2005,3.435560497
48083,1,2005,4.707394404
48085,1,2005,1.158659752
48087,1,2005,3.202736045
48089,1,2005,3.098479156
48091,1,2005,3.310408508
48093,1,2005,3.693821395
48095,1,2005,3.30726227
48097,1,2005,2.989608827
48099,1,2005,2.971955866
48101,1,2005,4.618651003
48103,1,2005,3.724436573
48105,1,2005,3.20005766
48107,1,2005,3.747936895
48109,1,2005,3.751802741
48111,1,2005,3.300827583
48113,1,2005,2.457501861
48115,1,2005,3.905573258
48117,1,2005,3.218668049
48119,1,2005,5.619721676
48121,1,2005,1.521285528
48125,1,2005,3.770420856
48127,1,2005,4.301713125
48129,1,2005,4.633616979
48131,1,2005,4.427487258
48133,1,2005,4.443270143
48135,1,2005,3.883880479
48137,1,2005,3.824299771
48139,1,2005,3.018217745
48141,1,2005,2.971194272
48143,1,2005,2.632618635
48145,1,2005,5.038045687
48147,1,2005,4.726766352
48149,1,2005,2.906018772
48151,1,2005,3.726436191
48153,1,2005,2.436224159
48155,1,2005,4.434176862
48157,1,2005,1.746401178
48159,1,2005,4.044109987
48161,1,2005,4.011189463
48163,1,2005,3.544459
48165,1,2005,2.828649103
48167,1,2005,2.219249004
48169,1,2005,4.080641719
48171,1,2005,2.569983091
48173,1,2005,0.717541714
48175,1,2005,3.194336248
48177,1,2005,4.135598242
48179,1,2005,3.940080115
48181,1,2005,4.462856901
48183,1,2005,3.177141984
48185,1,2005,3.665480548
48187,1,2005,2.770129024
48189,1,2005,3.413774445
48191,1,2005,4.690290491
48193,1,2005,4.584855215
48195,1,2005,2.260335811
48197,1,2005,4.568255524
48199,1,2005,4.099059804
48201,1,2005,2.051654748
48203,1,2005,6.280288796
48205,1,2005,0.337171071
48207,1,2005,3.689590229
48209,1,2005,2.16286083
48211,1,2005,2.507558618
48213,1,2005,6.923053434
48215,1,2005,2.469568287
48217,1,2005,5.243315891
48219,1,2005,3.708830749
48221,1,2005,3.781680578
48223,1,2005,4.553015294
48225,1,2005,5.488562095
48227,1,2005,4.831261674
48229,1,2005,2.502777388
48231,1,2005,4.487975021
48233,1,2005,4.460777184
48235,1,2005,5.129144448
48237,1,2005,2.645115747
48239,1,2005,3.344132804
48241,1,2005,5.909884239
48243,1,2005,3.792991984
48245,1,2005,4.467475479
48247,1,2005,3.738267066
48249,1,2005,4.252341044
48251,1,2005,3.246680923
48253,1,2005,2.898631859
48255,1,2005,3.661168822
48257,1,2005,2.575328192
48259,1,2005,2.287544337
48261,1,2005,2.166496091
48263,1,2005,3.141047481
48265,1,2005,4.618674486
48267,1,2005,7.001144303
48269,1,2005,0
48271,1,2005,3.804693971
48273,1,2005,2.6738237
48275,1,2005,3.758463684
48277,1,2005,5.366333309
48279,1,2005,3.925667474
48281,1,2005,4.156096597
48283,1,2005,3.13100566
48285,1,2005,4.612669803
48287,1,2005,2.943218355
48289,1,2005,5.95472482
48291,1,2005,4.279577855
48293,1,2005,5.353023733
48295,1,2005,2.748903432
48297,1,2005,3.575087418
48299,1,2005,5.004853697
48301,1,2005,0
48303,1,2005,3.123821122
48305,1,2005,2.601422602
48313,1,2005,3.143448514
48315,1,2005,6.971996055
48317,1,2005,4.464964381
48319,1,2005,4.588781229
48321,1,2005,2.810102009
48323,1,2005,3.689307193
48307,1,2005,5.042158843
48309,1,2005,3.896681414
48311,1,2005,3.104340613
48325,1,2005,3.538555377
48327,1,2005,5.131551163
48329,1,2005,2.78867713
48331,1,2005,3.475744549
48333,1,2005,3.98084646
48335,1,2005,3.615914653
48337,1,2005,5.560526118
48339,1,2005,2.380357169
48341,1,2005,2.087710818
48343,1,2005,4.588216842
48345,1,2005,2.656270379
48347,1,2005,4.63526378
48349,1,2005,5.04490432
48351,1,2005,5.801158916
48353,1,2005,4.210949927
48355,1,2005,2.566879697
48357,1,2005,2.383989277
48359,1,2005,1.708980599
48361,1,2005,4.702688808
48363,1,2005,4.025979265
48365,1,2005,6.041929678
48367,1,2005,2.26323961
48369,1,2005,1.863969379
48371,1,2005,2.932567838
48373,1,2005,8.553199584
48375,1,2005,3.942624236
48377,1,2005,3.692645386
48379,1,2005,6.829123822
48381,1,2005,2.235101672
48383,1,2005,3.943613127
48385,1,2005,6.32862831
48387,1,2005,5.692702571
48389,1,2005,3.893900528
48391,1,2005,4.159979219
48393,1,2005,1.053395568
48395,1,2005,4.098815617
48397,1,2005,1.973881913
48399,1,2005,5.442561827
48401,1,2005,6.233180711
48403,1,2005,8.075882608
48405,1,2005,6.551178342
48407,1,2005,5.08922291
48409,1,2005,3.428943757
48411,1,2005,2.652169554
48413,1,2005,3.781236364
48415,1,2005,3.517419962
48417,1,2005,3.811867771
48419,1,2005,6.437351056
48421,1,2005,2.637159393
48423,1,2005,3.676047231
48425,1,2005,3.277840278
48427,1,2005,3.499414086
48429,1,2005,4.368754482
48431,1,2005,2.173159052
48433,1,2005,2.655685584
48435,1,2005,2.722449087
48437,1,2005,2.785253398
48439,1,2005,2.20392672
48441,1,2005,3.540884364
48443,1,2005,2.581649839
48445,1,2005,4.153870643
48447,1,2005,2.915689911
48449,1,2005,3.134652975
48451,1,2005,3.752428223
48453,1,2005,1.94493456
48455,1,2005,7.334181291
48457,1,2005,6.353024477
48459,1,2005,3.384084839
48461,1,2005,5.039598497
48463,1,2005,3.613129065
48465,1,2005,2.661705041
48467,1,2005,4.385617795
48469,1,2005,3.627816536
48471,1,2005,2.469631966
48473,1,2005,1.527338808
48475,1,2005,5.030178685
48477,1,2005,2.815052012
48479,1,2005,1.940334708
48481,1,2005,2.968147569
48483,1,2005,4.416811146
48485,1,2005,4.56016254
48487,1,2005,5.772782266
48489,1,2005,2.94937563
48491,1,2005,1.787434595
48493,1,2005,4.501478776
48495,1,2005,4.408786067
48497,1,2005,3.24318213
48499,1,2005,5.471924745
48501,1,2005,3.361305428
48503,1,2005,4.899649434
48505,1,2005,2.799449116
48507,1,2005,4.829432442
49001,1,2005,3.020194987
49003,1,2005,1.949172712
49005,1,2005,1.363410618
49007,1,2005,4.951743757
49009,1,2005,3.329880802
49011,1,2005,1.529473711
49013,1,2005,3.625084158
49015,1,2005,3.38613632
49017,1,2005,1.755449762
49019,1,2005,3.160103502
49021,1,2005,2.952513702
49023,1,2005,2.842947666
49025,1,2005,2.874522398
49027,1,2005,2.37525224
49029,1,2005,1.074652683
49031,1,2005,3.158566015
49033,1,2005,1.148279472
49035,1,2005,2.059803937
49037,1,2005,1.754036724
49039,1,2005,2.721752277
49041,1,2005,3.167766121
49043,1,2005,1.107864587
49045,1,2005,2.28492795
49047,1,2005,2.338715625
49049,1,2005,1.427095587
49051,1,2005,2.114824412
49053,1,2005,2.93517279
49055,1,2005,2.108753605
49057,1,2005,2.279859558
50001,1,2005,2.952119721
50003,1,2005,5.073832406
50005,1,2005,4.269426909
50007,1,2005,2.776925021
50009,1,2005,6.390148594
50011,1,2005,3.652345246
50013,1,2005,3.599949626
50015,1,2005,3.649474522
50017,1,2005,4.410218706
50019,1,2005,5.31128138
50021,1,2005,5.544580489
50023,1,2005,4.098356682
50025,1,2005,4.674575661
50027,1,2005,4.445192776
51001,1,2005,4.214881157
51003,1,2005,4.34641833
51005,1,2005,13.00543776
51007,1,2005,5.560624952
51009,1,2005,7.229208515
51011,1,2005,6.787335073
51013,1,2005,1.110746932
51015,1,2005,9.016116869
51017,1,2005,5.549884807
51019,1,2005,4.945889645
51021,1,2005,8.642555438
51023,1,2005,4.105982078
51025,1,2005,6.466599485
51027,1,2005,17.86875734
51029,1,2005,5.5855333
51031,1,2005,10.70089665
51033,1,2005,4.865683343
51035,1,2005,5.370017187
51036,1,2005,4.804297555
51037,1,2005,6.930874416
51041,1,2005,4.355275931
51043,1,2005,1.60213139
51045,1,2005,8.491025034
51047,1,2005,2.684054425
51049,1,2005,3.834710186
51051,1,2005,19.34397912
51053,1,2005,14.36344662
51057,1,2005,5.472155233
51059,1,2005,1.091751928
51061,1,2005,1.746245063
51063,1,2005,5.116627369
51065,1,2005,2.920013954
51067,1,2005,6.758931984
51069,1,2005,4.495213448
51071,1,2005,9.289824965
51073,1,2005,3.519897499
51075,1,2005,5.438236095
51077,1,2005,13.25680783
51079,1,2005,3.540838611
51081,1,2005,10.30302926
51083,1,2005,7.757294221
51085,1,2005,2.486901306
51087,1,2005,4.657482737
51089,1,2005,11.23257289
51091,1,2005,3.155626937
51093,1,2005,4.181915849
51095,1,2005,3.55702419
51097,1,2005,5.200353776
51099,1,2005,2.360305089
51101,1,2005,4.605693292
51103,1,2005,3.126006001
51105,1,2005,13.51611587
51107,1,2005,0.713820078
51109,1,2005,6.334427686
51111,1,2005,4.873422729
51113,1,2005,3.795171987
51115,1,2005,2.803774509
51117,1,2005,7.440553904
51119,1,2005,4.148797275
51121,1,2005,4.539903239
51125,1,2005,3.990330233
51127,1,2005,5.830543788
51700,1,2005,3.53037841
51131,1,2005,5.715768621
51133,1,2005,4.252643749
51135,1,2005,5.549086101
51137,1,2005,3.824701203
51139,1,2005,5.569245878
51141,1,2005,7.239417853
51143,1,2005,13.53229
51145,1,2005,2.794127442
51147,1,2005,7.138294896
51149,1,2005,10.50793824
51153,1,2005,1.548964969
51155,1,2005,7.470560259
51157,1,2005,4.990266146
51159,1,2005,4.29526163
51161,1,2005,12.68137412
51163,1,2005,8.310062337
51165,1,2005,4.875827477
51167,1,2005,14.06313119
51169,1,2005,10.91731587
51171,1,2005,3.700005216
51173,1,2005,9.905779963
51175,1,2005,9.961931177
51177,1,2005,2.862127505
51179,1,2005,1.656577743
51181,1,2005,5.417106498
51183,1,2005,5.628681916
51185,1,2005,12.66639824
51810,1,2005,2.297634261
51187,1,2005,2.264251097
51191,1,2005,11.05511173
51193,1,2005,4.526647742
51195,1,2005,16.22985775
51197,1,2005,9.08722556
51199,1,2005,1.768513981
53001,1,2005,2.932298783
53003,1,2005,6.70657366
53005,1,2005,3.085246564
53007,1,2005,3.477579733
53009,1,2005,4.574032175
53011,1,2005,3.003734054
53013,1,2005,6.449563003
53015,1,2005,5.313001532
53017,1,2005,3.203599346
53019,1,2005,6.100289661
53021,1,2005,2.534895362
53023,1,2005,5.290882117
53025,1,2005,3.494903717
53027,1,2005,2.908623666
53029,1,2005,2.015287571
53031,1,2005,5.409858217
53033,1,2005,1.627012102
53035,1,2005,1.781214128
53037,1,2005,2.895309125
53039,1,2005,4.878070038
53041,1,2005,5.663529826
53043,1,2005,4.425276048
53045,1,2005,5.133551951
53047,1,2005,5.299661668
53049,1,2005,2.628800029
53051,1,2005,7.284589522
53053,1,2005,2.867295726
53055,1,2005,1.471068465
53057,1,2005,2.958753443
53059,1,2005,3.39281367
53061,1,2005,2.090220402
53063,1,2005,4.029844045
53065,1,2005,5.022545645
53067,1,2005,3.263112755
53069,1,2005,5.702688541
53071,1,2005,1.118597172
53073,1,2005,2.445302445
53075,1,2005,2.158501093
53077,1,2005,3.457166296
54001,1,2005,6.905503942
54003,1,2005,5.067176537
54005,1,2005,10.98953045
54007,1,2005,7.997851006
54009,1,2005,5.022140334
54011,1,2005,5.84766029
54013,1,2005,9.332161186
54015,1,2005,8.689149981
54017,1,2005,4.023225887
54019,1,2005,9.54280782
54021,1,2005,5.907303864
54023,1,2005,5.318457004
54025,1,2005,7.217786347
54027,1,2005,5.249490395
54029,1,2005,5.170576668
54031,1,2005,4.855593695
54033,1,2005,6.519231036
54035,1,2005,6.47450495
54037,1,2005,3.787317673
54039,1,2005,6.244973867
54041,1,2005,7.99943108
54043,1,2005,11.67608297
54045,1,2005,12.71889149
54049,1,2005,5.802757547
54051,1,2005,6.441033635
54053,1,2005,7.404356416
54047,1,2005,14.66241115
54055,1,2005,9.692012981
54057,1,2005,4.412614622
54059,1,2005,15.53838663
54061,1,2005,3.222290076
54063,1,2005,7.208750022
54065,1,2005,4.116173714
54067,1,2005,9.694340699
54069,1,2005,6.538540172
54071,1,2005,4.572369173
54073,1,2005,6.983969715
54075,1,2005,6.852216008
54077,1,2005,5.239660352
54079,1,2005,5.80019245
54081,1,2005,9.741671821
54083,1,2005,8.021483304
54085,1,2005,7.609990303
54087,1,2005,8.596229008
54089,1,2005,8.343848401
54091,1,2005,5.653429087
54093,1,2005,5.661903827
54095,1,2005,6.050963904
54097,1,2005,6.469784872
54099,1,2005,8.765213183
54101,1,2005,10.97760183
54103,1,2005,5.606633162
54105,1,2005,7.310365267
54107,1,2005,6.181056628
54109,1,2005,15.05842759
55001,1,2005,7.91875239
55003,1,2005,4.695966591
55005,1,2005,3.864805526
55007,1,2005,4.306621085
55009,1,2005,2.63839906
55011,1,2005,3.855971211
55013,1,2005,4.79510219
55015,1,2005,1.584907616
55017,1,2005,3.599183863
55019,1,2005,2.633083709
55021,1,2005,2.877747615
55023,1,2005,4.146471737
55025,1,2005,2.317407403
55027,1,2005,2.591404176
55029,1,2005,0.756501248
55031,1,2005,4.816782297
55033,1,2005,3.639384941
55035,1,2005,3.474167242
55037,1,2005,3.99749827
55039,1,2005,2.979071674
55041,1,2005,4.964564182
55043,1,2005,2.796715141
55045,1,2005,2.436007272
55047,1,2005,2.384106151
55049,1,2005,2.594701897
55051,1,2005,4.829543614
55053,1,2005,3.618442538
55055,1,2005,2.985050744
55057,1,2005,5.593454507
55059,1,2005,3.331780528
55061,1,2005,2.901818214
55063,1,2005,2.983796328
55065,1,2005,2.881624553
55067,1,2005,4.47877801
55069,1,2005,4.0850292
55071,1,2005,3.455070321
55073,1,2005,2.778558471
55075,1,2005,4.463321301
55077,1,2005,4.498524379
55078,1,2005,4.537929338
55079,1,2005,4.036197372
55081,1,2005,3.768224162
55083,1,2005,3.538931186
55085,1,2005,3.765960349
55087,1,2005,2.662272564
55089,1,2005,1.980086816
55091,1,2005,3.303843956
55093,1,2005,2.741329701
55095,1,2005,3.296774833
55097,1,2005,2.950314196
55099,1,2005,4.188326786
55101,1,2005,3.796018361
55103,1,2005,3.869390347
55105,1,2005,3.759939923
55107,1,2005,4.054788513
55111,1,2005,3.156895852
55113,1,2005,4.840009494
55115,1,2005,3.543521579
55117,1,2005,2.898202514
55109,1,2005,2.320167117
55119,1,2005,3.120895868
55121,1,2005,3.823553253
55123,1,2005,3.454512634
55125,1,2005,5.638294038
55127,1,2005,2.741412381
55129,1,2005,5.543742903
55131,1,2005,2.30800802
55133,1,2005,2.024760165
55135,1,2005,4.034250143
55137,1,2005,6.22317463
55139,1,2005,3.120062583
55141,1,2005,3.688087507
56001,1,2005,1.938980547
56003,1,2005,3.474805852
56005,1,2005,2.201394864
56007,1,2005,2.789186658
56009,1,2005,2.850944607
56011,1,2005,2.520271873
56013,1,2005,3.52429843
56015,1,2005,2.802528394
56017,1,2005,4.958059297
56019,1,2005,3.642119912
56021,1,2005,3.56252431
56023,1,2005,1.870987034
56025,1,2005,3.512228003
56027,1,2005,4.216531476
56029,1,2005,3.03295542
56031,1,2005,3.72414367
56033,1,2005,3.52806809
56035,1,2005,2.060411208
56037,1,2005,2.403597723
56039,1,2005,0.746945402
56041,1,2005,2.9075587
56043,1,2005,2.732038276
56045,1,2005,3.408125469
1001,1,2006,5.169385182
1003,1,2006,4.207518738
1005,1,2006,7.935079915
1007,1,2006,9.7564046
1009,1,2006,4.857778255
1011,1,2006,5.402349914
1013,1,2006,7.810028562
1015,1,2006,8.295516952
1017,1,2006,8.165544666
1019,1,2006,7.795554286
1021,1,2006,6.475764927
1023,1,2006,10.66529088
1025,1,2006,8.475666951
1027,1,2006,7.861258226
1029,1,2006,7.665727452
1031,1,2006,6.184295373
1035,1,2006,10.52417991
1037,1,2006,10.53950105
1039,1,2006,8.391459414
1041,1,2006,7.065791245
1043,1,2006,6.263910564
1045,1,2006,5.63705612
1047,1,2006,8.801202596
1049,1,2006,6.509009613
1051,1,2006,5.504018328
1053,1,2006,7.781657578
1055,1,2006,8.853471429
1057,1,2006,11.87970019
1059,1,2006,8.558537667
1061,1,2006,8.362693943
1063,1,2006,8.875639259
1065,1,2006,9.61576351
1067,1,2006,9.451093239
1069,1,2006,6.892555507
1071,1,2006,6.937731399
1073,1,2006,5.521951883
1075,1,2006,9.387633668
1079,1,2006,8.306295971
1081,1,2006,4.121475054
1083,1,2006,4.797274484
1085,1,2006,8.189606172
1087,1,2006,5.587259175
1089,1,2006,3.429931428
1091,1,2006,8.865542578
1093,1,2006,8.370836083
1095,1,2006,7.613527022
1097,1,2006,5.358911642
1099,1,2006,7.406612854
1101,1,2006,5.081619253
1103,1,2006,5.101491112
1105,1,2006,8.032826936
1107,1,2006,9.435203533
1109,1,2006,7.097919444
1111,1,2006,6.968687178
1113,1,2006,6.016843993
1117,1,2006,3.43518039
1115,1,2006,6.531003307
1119,1,2006,9.230021092
1121,1,2006,9.661648522
1123,1,2006,8.635151368
1125,1,2006,6.189303183
1127,1,2006,9.235155972
1129,1,2006,7.954579219
1131,1,2006,9.742511183
1133,1,2006,8.94741946
4001,1,2006,3.308536693
4003,1,2006,4.652816416
4005,1,2006,2.809474412
4007,1,2006,4.666249809
4009,1,2006,4.322976459
4011,1,2006,3.930385388
4012,1,2006,4.964044
4013,1,2006,2.741930491
4015,1,2006,6.915193519
4017,1,2006,4.189288621
4019,1,2006,3.836662831
4021,1,2006,5.512845352
4023,1,2006,2.62573607
4025,1,2006,5.867736682
4027,1,2006,2.627213763
5001,1,2006,5.908279124
5003,1,2006,7.408153242
5005,1,2006,8.519191318
5007,1,2006,3.72506609
5009,1,2006,8.473183102
5011,1,2006,6.74584963
5013,1,2006,6.61496858
5015,1,2006,7.003105887
5017,1,2006,4.816737991
5019,1,2006,4.995387364
5021,1,2006,7.813636271
5023,1,2006,9.046539605
5025,1,2006,6.84287866
5027,1,2006,7.420599682
5029,1,2006,7.864836426
5031,1,2006,6.25149812
5033,1,2006,8.805777487
5035,1,2006,5.986829119
5037,1,2006,6.626892482
5039,1,2006,7.151543518
5041,1,2006,6.371520972
5043,1,2006,7.535847436
5045,1,2006,4.233250593
5047,1,2006,8.628622741
5049,1,2006,12.48084847
5051,1,2006,6.625750663
5053,1,2006,5.522823022
5055,1,2006,8.056688886
5057,1,2006,5.903950894
5059,1,2006,7.041329173
5061,1,2006,6.630081607
5063,1,2006,8.613271055
5065,1,2006,11.41673526
5067,1,2006,8.826532758
5069,1,2006,5.664376699
5071,1,2006,7.766576618
5073,1,2006,7.404583082
5075,1,2006,8.640674785
5077,1,2006,5.706568099
5079,1,2006,4.809420609
5081,1,2006,7.72923064
5083,1,2006,8.762709843
5085,1,2006,5.325925486
5087,1,2006,10.43610203
5089,1,2006,11.79901257
5091,1,2006,6.577419762
5093,1,2006,7.31080764
5095,1,2006,5.67889305
5097,1,2006,6.319901226
5099,1,2006,7.800835174
5101,1,2006,11.01428271
5103,1,2006,8.358882772
5105,1,2006,8.249300459
5107,1,2006,6.367450003
5109,1,2006,7.107619147
5111,1,2006,9.584157787
5113,1,2006,7.213674584
5115,1,2006,7.603005655
5117,1,2006,6.698389221
5119,1,2006,5.231224919
5121,1,2006,9.056458658
5125,1,2006,4.359133535
5127,1,2006,10.49677518
5129,1,2006,10.79721773
5131,1,2006,6.479200584
5133,1,2006,5.127510298
5135,1,2006,10.67230901
5123,1,2006,6.708313569
5137,1,2006,10.78899443
5139,1,2006,8.142411518
5141,1,2006,8.08179312
5143,1,2006,3.970866595
5145,1,2006,6.502803438
5147,1,2006,7.772274432
5149,1,2006,8.516293471
6001,1,2006,2.004273827
6003,1,2006,2.377386867
6005,1,2006,4.031065263
6007,1,2006,5.211695669
6009,1,2006,4.817206324
6011,1,2006,3.598572396
6013,1,2006,2.269571101
6015,1,2006,6.416071104
6017,1,2006,3.328180022
6019,1,2006,2.802409079
6021,1,2006,4.198513084
6023,1,2006,5.726531759
6025,1,2006,3.419715128
6027,1,2006,3.562042219
6029,1,2006,3.669634789
6031,1,2006,2.462348359
6033,1,2006,7.822244886
6035,1,2006,4.38409129
6037,1,2006,1.874106656
6039,1,2006,3.189721012
6041,1,2006,1.992696479
6043,1,2006,4.528332038
6045,1,2006,5.192023775
6047,1,2006,3.109478264
6049,1,2006,6.592413074
6051,1,2006,1.117560803
6053,1,2006,2.017243861
6055,1,2006,3.609765365
6057,1,2006,3.708826655
6059,1,2006,1.354109824
6061,1,2006,2.838141941
6063,1,2006,4.991817455
6065,1,2006,2.586644547
6067,1,2006,3.410699879
6069,1,2006,2.171079644
6071,1,2006,2.657266986
6073,1,2006,1.888793285
6075,1,2006,2.263927204
6077,1,2006,3.368356447
6079,1,2006,2.450708015
6081,1,2006,1.585859126
6083,1,2006,2.017518353
6085,1,2006,1.754980319
6087,1,2006,2.327418062
6089,1,2006,6.406559181
6091,1,2006,5.806178321
6093,1,2006,5.791503723
6095,1,2006,2.108496957
6097,1,2006,3.067238012
6099,1,2006,3.813571336
6101,1,2006,3.899642767
6103,1,2006,7.061401199
6105,1,2006,8.528978402
6107,1,2006,3.260437859
6109,1,2006,4.836384238
6111,1,2006,1.875279503
6113,1,2006,2.399735202
6115,1,2006,4.8820431
8001,1,2006,2.264712909
8003,1,2006,3.918115649
8005,1,2006,2.243983439
8007,1,2006,3.452711466
8009,1,2006,3.425886976
8011,1,2006,4.687799321
8013,1,2006,1.448155308
8015,1,2006,3.338518961
8017,1,2006,2.224340783
8019,1,2006,1.663812271
8021,1,2006,4.556970636
8023,1,2006,10.22638459
8025,1,2006,4.195793214
8027,1,2006,4.27763096
8029,1,2006,3.583141578
8031,1,2006,2.780278195
8033,1,2006,5.293181777
8035,1,2006,0.963180917
8037,1,2006,0.537790567
8039,1,2006,1.91428383
8041,1,2006,2.469565683
8043,1,2006,4.25183402
8045,1,2006,1.628736064
8047,1,2006,1.481806645
8049,1,2006,1.350566509
8051,1,2006,1.248568995
8053,1,2006,2.364173504
8055,1,2006,6.94066952
8057,1,2006,2.074129728
8059,1,2006,2.166594623
8061,1,2006,2.549295992
8063,1,2006,2.580731954
8065,1,2006,1.991569035
8067,1,2006,2.111018025
8069,1,2006,2.156668195
8071,1,2006,5.569881278
8073,1,2006,2.988713964
8075,1,2006,3.710420461
8077,1,2006,3.646099804
8079,1,2006,1.496742938
8081,1,2006,2.531282281
8083,1,2006,3.570643448
8085,1,2006,3.463019087
8087,1,2006,3.195700304
8089,1,2006,5.09240469
8091,1,2006,1.496982283
8093,1,2006,2.80016419
8095,1,2006,3.138003911
8097,1,2006,1.213567216
8099,1,2006,3.026304847
8101,1,2006,5.471127998
8103,1,2006,2.295448838
8105,1,2006,4.39594517
8107,1,2006,1.262865811
8109,1,2006,4.404312714
8111,1,2006,3.751760514
8113,1,2006,0.846257609
8115,1,2006,3.91313208
8117,1,2006,0.634290452
8119,1,2006,3.644538206
8121,1,2006,2.518206888
8123,1,2006,2.320626215
8125,1,2006,2.436908277
9001,1,2006,2.099070424
9003,1,2006,3.351322962
9005,1,2006,3.253732836
9007,1,2006,2.833128718
9009,1,2006,3.441787727
9011,1,2006,3.297374554
9013,1,2006,2.223320158
9015,1,2006,4.032875593
10001,1,2006,4.536366995
10003,1,2006,3.571332188
10005,1,2006,5.363155363
11001,1,2006,0.086880098
12001,1,2006,2.733264611
12003,1,2006,5.431221901
12005,1,2006,3.743362486
12007,1,2006,4.321573175
12009,1,2006,3.666295132
12011,1,2006,2.667048059
12013,1,2006,5.284321059
12015,1,2006,5.483016024
12017,1,2006,6.536103263
12019,1,2006,3.104113056
12021,1,2006,2.226908429
12023,1,2006,5.756546796
12029,1,2006,8.328259488
12031,1,2006,3.602683241
12033,1,2006,3.654510306
12035,1,2006,7.057896322
12037,1,2006,3.077643457
12039,1,2006,5.425735295
12041,1,2006,5.607791977
12043,1,2006,2.24938395
12045,1,2006,5.267866962
12047,1,2006,5.550976175
12049,1,2006,3.64999778
12051,1,2006,3.459862248
12053,1,2006,6.657408487
12055,1,2006,5.327672807
12057,1,2006,3.411127154
12059,1,2006,5.897210594
12061,1,2006,3.915423848
12063,1,2006,5.933827302
12065,1,2006,4.994561428
12067,1,2006,3.27956679
12069,1,2006,4.779285085
12071,1,2006,3.372017702
12073,1,2006,1.831712267
12075,1,2006,6.15857629
12077,1,2006,5.362341345
12079,1,2006,5.681608855
12081,1,2006,3.690931173
12083,1,2006,5.904104386
12085,1,2006,3.504792007
12086,1,2006,2.316818277
12087,1,2006,0.008193408
12089,1,2006,2.570664937
12091,1,2006,1.406693739
12093,1,2006,2.535438106
12095,1,2006,3.098703244
12097,1,2006,4.028885384
12099,1,2006,2.819078674
12101,1,2006,5.652348394
12103,1,2006,4.384958734
12105,1,2006,5.23254938
12107,1,2006,6.573958205
12113,1,2006,3.909346015
12115,1,2006,3.689434666
12117,1,2006,2.791675457
12109,1,2006,2.913517826
12111,1,2006,4.689918028
12119,1,2006,6.795850114
12121,1,2006,6.189118949
12123,1,2006,5.075942797
12125,1,2006,3.637973054
12127,1,2006,4.858496092
12129,1,2006,6.96694142
12131,1,2006,4.773250855
12133,1,2006,5.706337453
13001,1,2006,6.000956729
13003,1,2006,6.099222306
13005,1,2006,9.557183958
13007,1,2006,4.174319237
13009,1,2006,5.136743915
13011,1,2006,3.778712443
13013,1,2006,4.003585957
13015,1,2006,3.987103004
13017,1,2006,6.937948582
13019,1,2006,7.067764667
13021,1,2006,6.698912764
13023,1,2006,6.30450644
13025,1,2006,5.218770982
13027,1,2006,5.547108415
13029,1,2006,4.017969486
13031,1,2006,2.911719341
13033,1,2006,4.672689989
13035,1,2006,6.354815568
13037,1,2006,4.035887651
13039,1,2006,4.397881738
13043,1,2006,6.411026477
13045,1,2006,3.729951855
13047,1,2006,3.91118322
13049,1,2006,5.677911392
13051,1,2006,3.532328998
13053,1,2006,1.504230531
13055,1,2006,6.793766307
13057,1,2006,2.143033979
13059,1,2006,2.122650171
13061,1,2006,5.573223519
13063,1,2006,2.410681895
13065,1,2006,7.617266236
13067,1,2006,1.847127666
13069,1,2006,5.34158145
13071,1,2006,5.317547993
13073,1,2006,2.946407932
13075,1,2006,5.612694926
13077,1,2006,3.210392954
13079,1,2006,3.350077549
13081,1,2006,5.993096586
13083,1,2006,4.674705787
13085,1,2006,3.176020665
13087,1,2006,4.977572772
13089,1,2006,2.298788459
13091,1,2006,6.138036758
13093,1,2006,5.899142901
13095,1,2006,5.112682735
13097,1,2006,3.067966955
13099,1,2006,6.951558321
13101,1,2006,11.25076073
13103,1,2006,3.65934922
13105,1,2006,7.295574637
13107,1,2006,6.229314389
13109,1,2006,5.084290785
13111,1,2006,6.536615778
13113,1,2006,1.775753767
13115,1,2006,5.578562777
13117,1,2006,1.196040356
13119,1,2006,4.652519473
13121,1,2006,2.054609943
13123,1,2006,4.823855063
13125,1,2006,6.279733416
13127,1,2006,4.436332713
13129,1,2006,4.561517625
13131,1,2006,5.809106132
13133,1,2006,6.090749139
13135,1,2006,1.437166786
13137,1,2006,4.293908622
13139,1,2006,2.829451731
13141,1,2006,5.986760396
13143,1,2006,5.683281135
13145,1,2006,4.174083868
13147,1,2006,4.623881433
13149,1,2006,4.557835956
13151,1,2006,3.488201418
13153,1,2006,3.39700404
13155,1,2006,4.704135774
13157,1,2006,5.241512969
13159,1,2006,5.452042541
13161,1,2006,6.857782025
13163,1,2006,6.152460322
13165,1,2006,6.505844102
